track_id,timestamp_ms,x,y,agent_type
3,36736.73673673673,50.1503,24.331,bus
30,36736.73673673673,6.9955,24.7034,bicycle
31,36736.73673673673,8.8289,25.7488,bicycle
32,36736.73673673673,37.2142,23.5801,bicycle
8,36736.73673673673,43.506,7.5177,car
24,36836.83683683684,20.5078,31.7474,bicycle
26,36836.83683683684,32.9351,23.4857,motorcycle
3,36836.83683683684,50.1503,24.331,bus
30,36836.83683683684,7.0,24.5296,bicycle
31,36836.83683683684,8.8097,25.5246,bicycle
32,36836.83683683684,36.8148,23.6616,bicycle
33,36836.83683683684,-19.7975,13.9769,car
8,36836.83683683684,43.506,7.5177,car
24,36936.93693693694,20.3894,32.0157,bicycle
26,36936.93693693694,33.1722,23.3886,motorcycle
3,36936.93693693694,50.1503,24.331,bus
30,36936.93693693694,7.0049,24.3837,bicycle
31,36936.93693693694,8.7849,25.3433,bicycle
32,36936.93693693694,36.4312,23.742,bicycle
33,36936.93693693694,-19.0896,13.9796,car
8,36936.93693693694,43.506,7.5177,car
24,37037.03703703704,20.2722,32.3094,bicycle
26,37037.03703703704,33.4058,23.298,motorcycle
3,37037.03703703704,50.1503,24.331,bus
30,37037.03703703704,7.0127,24.2778,bicycle
31,37037.03703703704,8.7595,25.1535,bicycle
32,37037.03703703704,36.0484,23.8276,bicycle
33,37037.03703703704,-18.3756,13.9857,car
8,37037.03703703704,43.506,7.5177,car
24,37137.137137137135,20.1718,32.5974,bicycle
26,37137.137137137135,33.6324,23.2162,motorcycle
3,37137.137137137135,50.1503,24.331,bus
30,37137.137137137135,7.0358,23.9461,bicycle
31,37137.137137137135,8.7282,24.9576,bicycle
32,37137.137137137135,35.6692,23.9165,bicycle
33,37137.137137137135,-17.6573,13.9903,car
8,37137.137137137135,43.506,7.5177,car
24,37237.23723723724,20.073,32.8989,bicycle
26,37237.23723723724,33.8617,23.1386,motorcycle
3,37237.23723723724,50.1503,24.331,bus
30,37237.23723723724,7.0635,23.7034,bicycle
31,37237.23723723724,8.6916,24.764,bicycle
32,37237.23723723724,35.2924,24.007,bicycle
33,37237.23723723724,-16.9314,13.9944,car
8,37237.23723723724,43.506,7.5177,car
24,37337.33733733734,19.9835,33.2142,bicycle
26,37337.33733733734,34.0964,23.0654,motorcycle
3,37337.33733733734,50.1503,24.331,bus
30,37337.33733733734,7.0631,23.5879,bicycle
31,37337.33733733734,8.652,24.5803,bicycle
32,37337.33733733734,34.9168,24.098,bicycle
33,37337.33733733734,-16.1971,13.998,car
8,37337.33733733734,43.506,7.5177,car
24,37437.43743743744,19.8964,33.5366,bicycle
26,37437.43743743744,34.3263,22.9994,motorcycle
3,37437.43743743744,50.1503,24.331,bus
30,37437.43743743744,7.0535,23.5033,bicycle
31,37437.43743743744,8.6166,24.4217,bicycle
32,37437.43743743744,34.5416,24.1894,bicycle
33,37437.43743743744,-15.4534,14.0022,car
8,37437.43743743744,43.506,7.5177,car
24,37537.53753753754,19.8022,33.861,bicycle
26,37537.53753753754,34.5552,22.9379,motorcycle
3,37537.53753753754,50.1503,24.331,bus
30,37537.53753753754,7.0425,23.421,bicycle
31,37537.53753753754,8.5892,24.2915,bicycle
32,37537.53753753754,34.1667,24.2809,bicycle
33,37537.53753753754,-14.7012,14.0072,car
8,37537.53753753754,43.506,7.5177,car
24,37637.63763763764,19.728,34.1842,bicycle
26,37637.63763763764,34.7855,22.8799,motorcycle
3,37637.63763763764,50.1503,24.331,bus
30,37637.63763763764,7.0348,23.2932,bicycle
31,37637.63763763764,8.5755,24.2029,bicycle
32,37637.63763763764,33.7917,24.3725,bicycle
33,37637.63763763764,-13.9387,14.0126,car
8,37637.63763763764,43.506,7.5177,car
24,37737.73773773774,19.6449,34.5168,bicycle
26,37737.73773773774,35.0214,22.8248,motorcycle
3,37737.73773773774,50.1503,24.331,bus
30,37737.73773773774,7.0242,23.0803,bicycle
31,37737.73773773774,8.5737,24.1561,bicycle
32,37737.73773773774,33.4167,24.4643,bicycle
33,37737.73773773774,-13.167,14.0162,car
8,37737.73773773774,43.506,7.5177,car
24,37837.83783783784,19.5934,34.7907,bicycle
26,37837.83783783784,35.2566,22.7732,motorcycle
3,37837.83783783784,50.1503,24.331,bus
30,37837.83783783784,6.9957,22.8016,bicycle
31,37837.83783783784,8.56,24.0792,bicycle
32,37837.83783783784,33.0416,24.5562,bicycle
33,37837.83783783784,-12.3869,14.0186,car
8,37837.83783783784,43.506,7.5177,car
24,37937.93793793794,19.5158,35.1019,bicycle
26,37937.93793793794,35.4903,22.7228,motorcycle
3,37937.93793793794,50.1503,24.331,bus
30,37937.93793793794,6.948,22.571,bicycle
31,37937.93793793794,8.5443,23.962,bicycle
32,37937.93793793794,32.6668,24.6482,bicycle
33,37937.93793793794,-11.5998,14.0196,car
8,37937.93793793794,43.506,7.5177,car
24,38038.038038038045,19.4419,35.4123,bicycle
26,38038.038038038045,35.7287,22.6703,motorcycle
3,38038.038038038045,50.1503,24.331,bus
30,38038.038038038045,6.91,22.4318,bicycle
31,38038.038038038045,8.5216,23.7131,bicycle
32,38038.038038038045,32.2927,24.7402,bicycle
33,38038.038038038045,-10.8066,14.0181,car
8,38038.038038038045,43.506,7.5177,car
24,38138.13813813814,19.3549,35.7634,bicycle
26,38138.13813813814,35.9506,22.6177,motorcycle
3,38138.13813813814,50.1503,24.331,bus
30,38138.13813813814,6.8773,22.3026,bicycle
31,38138.13813813814,8.518,23.531,bicycle
32,38138.13813813814,31.92,24.8322,bicycle
33,38138.13813813814,-10.0073,14.0156,car
8,38138.13813813814,43.506,7.5177,car
24,38238.23823823824,19.2735,36.0881,bicycle
26,38238.23823823824,36.1684,22.5654,motorcycle
3,38238.23823823824,50.1503,24.331,bus
30,38238.23823823824,6.8515,22.1928,bicycle
31,38238.23823823824,8.5182,23.3785,bicycle
32,38238.23823823824,31.5497,24.9242,bicycle
33,38238.23823823824,-9.2029,14.0133,car
8,38238.23823823824,43.506,7.5177,car
24,38338.33833833834,19.2193,36.3577,bicycle
26,38338.33833833834,36.4181,22.5034,motorcycle
3,38338.33833833834,50.1503,24.331,bus
30,38338.33833833834,6.8334,22.1073,bicycle
31,38338.33833833834,8.5176,23.2345,bicycle
32,38338.33833833834,31.1834,25.0161,bicycle
33,38338.33833833834,-8.3913,14.0103,car
8,38338.33833833834,43.506,7.5177,car
24,38438.43843843844,19.1572,36.6693,bicycle
26,38438.43843843844,36.6466,22.438,motorcycle
3,38438.43843843844,50.1503,24.331,bus
30,38438.43843843844,6.8197,22.0418,bicycle
31,38438.43843843844,8.5159,23.1025,bicycle
32,38438.43843843844,30.8227,25.1078,bicycle
33,38438.43843843844,-7.5744,14.0054,car
8,38438.43843843844,43.506,7.5177,car
24,38538.53853853854,19.0945,36.9854,bicycle
26,38538.53853853854,36.8783,22.3695,motorcycle
3,38538.53853853854,50.1503,24.331,bus
30,38538.53853853854,6.802,21.9966,bicycle
31,38538.53853853854,8.5135,22.9681,bicycle
32,38538.53853853854,30.4696,25.1991,bicycle
33,38538.53853853854,-6.7513,13.9987,car
8,38538.53853853854,43.506,7.5177,car
24,38638.63863863864,19.0411,37.3114,bicycle
26,38638.63863863864,37.1174,22.2948,motorcycle
3,38638.63863863864,50.1503,24.331,bus
30,38638.63863863864,6.7771,21.9372,bicycle
31,38638.63863863864,8.5108,22.8378,bicycle
32,38638.63863863864,30.1258,25.2898,bicycle
33,38638.63863863864,-5.9209,13.9903,car
8,38638.63863863864,43.506,7.5177,car
24,38738.738738738735,18.9961,37.6191,bicycle
26,38738.738738738735,37.3615,22.2147,motorcycle
3,38738.738738738735,50.1503,24.331,bus
30,38738.738738738735,6.7507,21.8554,bicycle
31,38738.738738738735,8.5072,22.7062,bicycle
32,38738.738738738735,29.7922,25.3794,bicycle
33,38738.738738738735,-5.0825,13.9819,car
8,38738.738738738735,43.506,7.5177,car
24,38838.83883883884,18.9631,37.9026,bicycle
26,38838.83883883884,37.595,22.1335,motorcycle
3,38838.83883883884,50.1503,24.331,bus
30,38838.83883883884,6.7344,21.7693,bicycle
31,38838.83883883884,8.5027,22.5688,bicycle
32,38838.83883883884,29.4299,25.4777,bicycle
33,38838.83883883884,-4.2388,13.9729,car
8,38838.83883883884,43.506,7.5177,car
24,38938.93893893894,18.9373,38.1919,bicycle
26,38938.93893893894,37.7999,22.059,motorcycle
3,38938.93893893894,50.1503,24.331,bus
30,38938.93893893894,6.7083,21.6309,bicycle
31,38938.93893893894,8.4962,22.4326,bicycle
32,38938.93893893894,29.0841,25.5674,bicycle
33,38938.93893893894,-3.3902,13.9634,car
8,38938.93893893894,43.506,7.5177,car
24,39039.03903903904,18.9198,38.4781,bicycle
26,39039.03903903904,37.9757,21.996,motorcycle
3,39039.03903903904,50.1503,24.331,bus
30,39039.03903903904,6.6976,21.5073,bicycle
31,39039.03903903904,8.4874,22.317,bicycle
32,39039.03903903904,28.723,25.667,bicycle
33,39039.03903903904,-2.5342,13.9536,car
8,39039.03903903904,43.506,7.5177,car
26,39139.13913913914,38.1904,21.9271,motorcycle
3,39139.13913913914,50.1503,24.331,bus
30,39139.13913913914,6.668,21.3347,bicycle
31,39139.13913913914,8.4759,22.2239,bicycle
32,39139.13913913914,28.3257,25.7845,bicycle
33,39139.13913913914,-1.6714,13.9436,car
8,39139.13913913914,43.506,7.5177,car
26,39239.23923923924,38.5033,21.8483,motorcycle
3,39239.23923923924,50.1503,24.331,bus
30,39239.23923923924,6.6331,21.1186,bicycle
31,39239.23923923924,8.4622,22.1322,bicycle
32,39239.23923923924,27.9371,25.9127,bicycle
33,39239.23923923924,-0.8019,13.9336,car
8,39239.23923923924,43.506,7.5177,car
26,39339.33933933934,38.8029,21.7932,motorcycle
3,39339.33933933934,50.1503,24.331,bus
30,39339.33933933934,6.576,20.9142,bicycle
31,39339.33933933934,8.4443,21.9476,bicycle
32,39339.33933933934,27.569,26.0427,bicycle
33,39339.33933933934,0.073,13.9237,car
34,39339.33933933934,8.6199,38.261,tricycle
8,39339.33933933934,43.506,7.5177,car
26,39439.43943943944,39.0479,21.7494,motorcycle
3,39439.43943943944,50.1503,24.331,bus
30,39439.43943943944,6.527,20.7188,bicycle
31,39439.43943943944,8.4086,21.7207,bicycle
32,39439.43943943944,27.2264,26.1683,bicycle
33,39439.43943943944,0.9521,13.9156,car
34,39439.43943943944,8.6513,37.9214,tricycle
8,39439.43943943944,43.506,7.5177,car
26,39539.53953953954,39.2337,21.7024,motorcycle
3,39539.53953953954,50.1503,24.331,bus
30,39539.53953953954,6.4967,20.581,bicycle
31,39539.53953953954,8.3621,21.5442,bicycle
32,39539.53953953954,26.9103,26.2884,bicycle
33,39539.53953953954,1.8344,13.9087,car
34,39539.53953953954,8.6782,37.5871,tricycle
8,39539.53953953954,43.506,7.5177,car
26,39639.639639639645,39.3991,21.6473,motorcycle
3,39639.639639639645,50.1503,24.331,bus
30,39639.639639639645,6.4737,20.4616,bicycle
31,39639.639639639645,8.3094,21.3675,bicycle
32,39639.639639639645,26.6273,26.4082,bicycle
33,39639.639639639645,2.7178,13.9027,car
34,39639.639639639645,8.7055,37.2608,tricycle
8,39639.639639639645,43.506,7.5177,car
26,39739.73973973974,39.5795,21.5873,motorcycle
3,39739.73973973974,50.1503,24.331,bus
30,39739.73973973974,6.4404,20.2536,bicycle
31,39739.73973973974,8.2534,21.1904,bicycle
32,39739.73973973974,26.2272,26.5912,bicycle
33,39739.73973973974,3.6016,13.898,car
34,39739.73973973974,8.7344,36.9459,tricycle
8,39739.73973973974,43.506,7.5177,car
26,39839.83983983984,39.7886,21.5186,motorcycle
3,39839.83983983984,50.1503,24.331,bus
30,39839.83983983984,6.4154,20.0089,bicycle
31,39839.83983983984,8.2,21.0308,bicycle
32,39839.83983983984,25.8823,26.7843,bicycle
33,39839.83983983984,4.486,13.8953,car
34,39839.83983983984,8.7719,36.624,tricycle
8,39839.83983983984,43.506,7.5177,car
26,39939.93993993994,40.03,21.4392,motorcycle
3,39939.93993993994,50.1503,24.331,bus
30,39939.93993993994,6.4022,19.801,bicycle
31,39939.93993993994,8.1523,20.8851,bicycle
32,39939.93993993994,25.5677,26.9759,bicycle
33,39939.93993993994,5.373,13.8941,car
34,39939.93993993994,8.8261,36.2869,tricycle
8,39939.93993993994,43.506,7.5177,car
26,40040.04004004004,40.3196,21.3364,motorcycle
3,40040.04004004004,50.1503,24.331,bus
30,40040.04004004004,6.392,19.5974,bicycle
31,40040.04004004004,8.1097,20.7513,bicycle
32,40040.04004004004,25.265,27.1601,bicycle
33,40040.04004004004,6.2616,13.8929,car
34,40040.04004004004,8.8952,35.9674,tricycle
8,40040.04004004004,43.506,7.5177,car
26,40140.14014014014,40.5745,21.2308,motorcycle
3,40140.14014014014,50.1503,24.331,bus
30,40140.14014014014,6.3845,19.3963,bicycle
31,40140.14014014014,8.0654,20.6115,bicycle
32,40140.14014014014,24.9081,27.3583,bicycle
33,40140.14014014014,7.1503,13.8915,car
34,40140.14014014014,8.9738,35.6412,tricycle
8,40140.14014014014,43.506,7.5177,car
26,40240.24024024024,40.8268,21.1265,motorcycle
3,40240.24024024024,50.1503,24.331,bus
30,40240.24024024024,6.3804,19.1975,bicycle
31,40240.24024024024,8.0152,20.4578,bicycle
32,40240.24024024024,24.5279,27.5628,bicycle
33,40240.24024024024,8.0368,13.8903,car
34,40240.24024024024,9.067,35.3103,tricycle
8,40240.24024024024,43.506,7.5177,car
26,40340.34034034034,41.0739,21.0213,motorcycle
3,40340.34034034034,50.1503,24.331,bus
30,40340.34034034034,6.3804,18.9823,bicycle
31,40340.34034034034,7.9618,20.2963,bicycle
32,40340.34034034034,24.2278,27.7296,bicycle
33,40340.34034034034,8.9167,13.8897,car
34,40340.34034034034,9.1754,34.9768,tricycle
8,40340.34034034034,43.506,7.5177,car
26,40440.44044044044,41.3114,20.9225,motorcycle
3,40440.44044044044,50.1503,24.331,bus
30,40440.44044044044,6.382,18.7677,bicycle
31,40440.44044044044,7.9067,20.1217,bicycle
32,40440.44044044044,23.9945,27.9028,bicycle
33,40440.44044044044,9.7944,13.889,car
34,40440.44044044044,9.2914,34.654,tricycle
8,40440.44044044044,43.506,7.5177,car
26,40540.54054054054,41.5414,20.8278,motorcycle
3,40540.54054054054,50.1503,24.331,bus
30,40540.54054054054,6.388,18.5427,bicycle
31,40540.54054054054,7.8549,19.9524,bicycle
32,40540.54054054054,23.7183,28.1051,bicycle
33,40540.54054054054,10.6694,13.889,car
34,40540.54054054054,9.3948,34.3727,tricycle
8,40540.54054054054,43.506,7.5177,car
26,40640.64064064064,41.7633,20.7405,motorcycle
3,40640.64064064064,50.1503,24.331,bus
30,40640.64064064064,6.3953,18.3023,bicycle
31,40640.64064064064,7.7993,19.768,bicycle
32,40640.64064064064,23.4173,28.3508,bicycle
33,40640.64064064064,11.5421,13.889,car
34,40640.64064064064,9.4944,34.0922,tricycle
8,40640.64064064064,43.506,7.5177,car
26,40740.740740740745,41.9831,20.6574,motorcycle
3,40740.740740740745,50.1503,24.331,bus
30,40740.740740740745,6.403,18.051,bicycle
31,40740.740740740745,7.753,19.5948,bicycle
32,40740.740740740745,23.1363,28.6089,bicycle
33,40740.740740740745,12.4126,13.8894,car
34,40740.740740740745,9.5956,33.8073,tricycle
8,40740.740740740745,43.506,7.5177,car
26,40840.84084084084,42.222,20.5725,motorcycle
3,40840.84084084084,50.1503,24.331,bus
30,40840.84084084084,6.4126,17.7953,bicycle
31,40840.84084084084,7.7102,19.4261,bicycle
32,40840.84084084084,22.8546,28.8813,bicycle
33,40840.84084084084,13.2782,13.8895,car
34,40840.84084084084,9.6995,33.5199,tricycle
8,40840.84084084084,43.506,7.5177,car
26,40940.94094094094,42.4751,20.4944,motorcycle
3,40940.94094094094,50.1503,24.331,bus
30,40940.94094094094,6.4246,17.5401,bicycle
31,40940.94094094094,7.666,19.2431,bicycle
32,40940.94094094094,22.5853,29.1548,bicycle
33,40940.94094094094,14.1413,13.8899,car
34,40940.94094094094,9.8073,33.232,tricycle
8,40940.94094094094,43.506,7.5177,car
26,41041.04104104104,42.69,20.4292,motorcycle
3,41041.04104104104,50.1503,24.331,bus
30,41041.04104104104,6.4414,17.2591,bicycle
31,41041.04104104104,7.6256,19.0552,bicycle
32,41041.04104104104,22.3398,29.4171,bicycle
33,41041.04104104104,15.0035,13.8905,car
34,41041.04104104104,9.9138,32.944,tricycle
8,41041.04104104104,43.506,7.5177,car
26,41141.14114114115,42.9216,20.359,motorcycle
3,41141.14114114115,50.1503,24.331,bus
30,41141.14114114115,6.4632,16.9884,bicycle
31,41141.14114114115,7.5878,18.8545,bicycle
32,41141.14114114115,22.0822,29.6904,bicycle
33,41141.14114114115,15.8634,13.8918,car
34,41141.14114114115,10.0225,32.6567,tricycle
8,41141.14114114115,43.506,7.5177,car
26,41241.241241241245,43.124,20.2949,motorcycle
3,41241.241241241245,50.1503,24.331,bus
30,41241.241241241245,6.4845,16.7168,bicycle
31,41241.241241241245,7.5529,18.6288,bicycle
32,41241.241241241245,21.8315,29.9631,bicycle
33,41241.241241241245,16.721,13.8938,car
34,41241.241241241245,10.1269,32.3779,tricycle
8,41241.241241241245,43.506,7.5177,car
26,41341.341341341344,43.3467,20.2299,motorcycle
3,41341.341341341344,50.1503,24.331,bus
30,41341.341341341344,6.5091,16.4442,bicycle
31,41341.341341341344,7.5328,18.3766,bicycle
32,41341.341341341344,21.5969,30.2472,bicycle
33,41341.341341341344,17.5798,13.896,car
34,41341.341341341344,10.2356,32.0997,tricycle
8,41341.341341341344,43.506,7.5177,car
26,41441.44144144144,43.616,20.1648,motorcycle
3,41441.44144144144,50.1503,24.331,bus
30,41441.44144144144,6.5334,16.1629,bicycle
31,41441.44144144144,7.525,18.137,bicycle
32,41441.44144144144,21.3642,30.5373,bicycle
33,41441.44144144144,18.4377,13.8991,car
34,41441.44144144144,10.3393,31.8238,tricycle
8,41441.44144144144,43.506,7.5177,car
26,41541.54154154155,43.7821,20.1099,motorcycle
3,41541.54154154155,50.1503,24.331,bus
30,41541.54154154155,6.5578,15.8842,bicycle
31,41541.54154154155,7.5251,17.9067,bicycle
32,41541.54154154155,21.1408,30.8342,bicycle
33,41541.54154154155,19.296,13.9027,car
34,41541.54154154155,10.4357,31.5487,tricycle
8,41541.54154154155,43.506,7.5177,car
26,41641.64164164165,43.9858,20.0441,motorcycle
3,41641.64164164165,50.1503,24.331,bus
30,41641.64164164165,6.5828,15.6326,bicycle
31,41641.64164164165,7.5307,17.69,bicycle
32,41641.64164164165,20.9222,31.1313,bicycle
33,41641.64164164165,20.1567,13.9064,car
34,41641.64164164165,10.5269,31.2751,tricycle
8,41641.64164164165,43.506,7.5177,car
26,41741.74174174175,44.2337,19.9603,motorcycle
3,41741.74174174175,50.1503,24.331,bus
30,41741.74174174175,6.6058,15.3403,bicycle
31,41741.74174174175,7.5409,17.4733,bicycle
32,41741.74174174175,20.7086,31.4375,bicycle
33,41741.74174174175,21.016,13.9092,car
34,41741.74174174175,10.6188,31.0004,tricycle
8,41741.74174174175,43.506,7.5177,car
26,41841.84184184184,44.4573,19.8682,motorcycle
3,41841.84184184184,50.1503,24.331,bus
30,41841.84184184184,6.6267,15.0643,bicycle
31,41841.84184184184,7.5536,17.2652,bicycle
32,41841.84184184184,20.5142,31.7343,bicycle
33,41841.84184184184,21.8735,13.9117,car
34,41841.84184184184,10.6999,30.7368,tricycle
8,41841.84184184184,43.506,7.5177,car
26,41941.94194194194,44.6714,19.7739,motorcycle
3,41941.94194194194,50.1503,24.331,bus
30,41941.94194194194,6.6596,14.7546,bicycle
31,41941.94194194194,7.5692,17.0742,bicycle
32,41941.94194194194,20.3178,32.0398,bicycle
33,41941.94194194194,22.7321,13.9132,car
34,41941.94194194194,10.7786,30.4685,tricycle
8,41941.94194194194,43.506,7.5177,car
26,42042.04204204204,44.8809,19.6784,motorcycle
3,42042.04204204204,50.1503,24.331,bus
30,42042.04204204204,6.7009,14.4254,bicycle
31,42042.04204204204,7.5848,16.875,bicycle
32,42042.04204204204,20.1427,32.3166,bicycle
33,42042.04204204204,23.5893,13.9145,car
34,42042.04204204204,10.8489,30.2016,tricycle
8,42042.04204204204,43.506,7.5177,car
26,42142.14214214214,45.0863,19.5841,motorcycle
3,42142.14214214214,50.1503,24.331,bus
30,42142.14214214214,6.7554,14.1079,bicycle
31,42142.14214214214,7.5981,16.6765,bicycle
32,42142.14214214214,19.9966,32.5799,bicycle
33,42142.14214214214,24.4497,13.9161,car
34,42142.14214214214,10.9094,29.9358,tricycle
8,42142.14214214214,43.506,7.5177,car
26,42242.24224224224,45.3,19.4896,motorcycle
3,42242.24224224224,50.1503,24.331,bus
30,42242.24224224224,6.8096,13.8036,bicycle
31,42242.24224224224,7.6108,16.479,bicycle
32,42242.24224224224,19.8234,32.8826,bicycle
33,42242.24224224224,25.3179,13.9189,car
34,42242.24224224224,10.9642,29.661,tricycle
8,42242.24224224224,43.506,7.5177,car
26,42342.342342342345,45.5185,19.396,motorcycle
3,42342.342342342345,50.1503,24.331,bus
30,42342.342342342345,6.8656,13.5087,bicycle
31,42342.342342342345,7.6265,16.2566,bicycle
32,42342.342342342345,19.6549,33.1883,bicycle
33,42342.342342342345,26.1885,13.9223,car
34,42342.342342342345,11.0118,29.3666,tricycle
8,42342.342342342345,43.506,7.5177,car
26,42442.44244244244,45.7433,19.3038,motorcycle
3,42442.44244244244,50.1503,24.331,bus
30,42442.44244244244,6.9125,13.2256,bicycle
31,42442.44244244244,7.6438,16.0388,bicycle
32,42442.44244244244,19.4862,33.5252,bicycle
33,42442.44244244244,27.0659,13.9251,car
34,42442.44244244244,11.0499,29.0634,tricycle
8,42442.44244244244,43.506,7.5177,car
26,42542.54254254254,45.9763,19.2113,motorcycle
3,42542.54254254254,50.1503,24.331,bus
30,42542.54254254254,6.9428,12.9766,bicycle
31,42542.54254254254,7.6615,15.8697,bicycle
32,42542.54254254254,19.3398,33.868,bicycle
33,42542.54254254254,27.951,13.9275,car
34,42542.54254254254,11.0797,28.7572,tricycle
8,42542.54254254254,43.506,7.5177,car
26,42642.64264264264,46.2204,19.1164,motorcycle
3,42642.64264264264,50.1503,24.331,bus
30,42642.64264264264,6.9638,12.7519,bicycle
31,42642.64264264264,7.7046,15.5447,bicycle
32,42642.64264264264,19.2079,34.2122,bicycle
33,42642.64264264264,28.8409,13.9305,car
34,42642.64264264264,11.1021,28.4551,tricycle
8,42642.64264264264,43.506,7.5177,car
26,42742.74274274275,46.4415,19.0372,motorcycle
3,42742.74274274275,50.1503,24.331,bus
30,42742.74274274275,7.0017,12.3591,bicycle
31,42742.74274274275,7.757,15.2873,bicycle
32,42742.74274274275,19.0973,34.535,bicycle
33,42742.74274274275,29.7311,13.9345,car
34,42742.74274274275,11.1166,28.1661,tricycle
8,42742.74274274275,43.506,7.5177,car
26,42842.842842842845,46.6723,18.9496,motorcycle
3,42842.842842842845,50.1503,24.331,bus
30,42842.842842842845,7.0059,12.0275,bicycle
31,42842.842842842845,7.8127,15.0379,bicycle
32,42842.842842842845,18.9791,34.8714,bicycle
33,42842.842842842845,30.6206,13.9391,car
34,42842.842842842845,11.1291,27.8803,tricycle
8,42842.842842842845,43.506,7.5177,car
26,42942.942942942944,46.9052,18.8616,motorcycle
3,42942.942942942944,50.1503,24.331,bus
30,42942.942942942944,7.0021,11.7107,bicycle
31,42942.942942942944,7.8667,14.8055,bicycle
32,42942.942942942944,18.8766,35.2136,bicycle
33,42942.942942942944,31.5106,13.9434,car
34,42942.942942942944,11.1391,27.5904,tricycle
8,42942.942942942944,43.506,7.5177,car
26,43043.04304304304,47.1,18.7761,motorcycle
3,43043.04304304304,50.1503,24.331,bus
30,43043.04304304304,7.0018,11.3969,bicycle
31,43043.04304304304,7.9157,14.5839,bicycle
32,43043.04304304304,18.7845,35.5778,bicycle
33,43043.04304304304,32.4031,13.9475,car
34,43043.04304304304,11.1464,27.2996,tricycle
8,43043.04304304304,43.506,7.5177,car
26,43143.14314314315,47.2883,18.6919,motorcycle
3,43143.14314314315,50.1503,24.331,bus
30,43143.14314314315,7.0024,11.0951,bicycle
31,43143.14314314315,7.9655,14.3528,bicycle
32,43143.14314314315,18.7081,35.975,bicycle
33,43143.14314314315,33.2972,13.9519,car
34,43143.14314314315,11.1484,27.0035,tricycle
8,43143.14314314315,43.506,7.5177,car
26,43243.24324324325,47.4921,18.5975,motorcycle
3,43243.24324324325,50.1503,24.331,bus
30,43243.24324324325,7.004,10.8012,bicycle
31,43243.24324324325,8.0027,14.1408,bicycle
32,43243.24324324325,18.6705,36.3633,bicycle
33,43243.24324324325,34.194,13.956,car
34,43243.24324324325,11.1495,26.6928,tricycle
8,43243.24324324325,43.506,7.5177,car
26,43343.34334334335,47.7068,18.493,motorcycle
3,43343.34334334335,50.1503,24.331,bus
30,43343.34334334335,7.0113,10.506,bicycle
31,43343.34334334335,8.0413,13.9261,bicycle
32,43343.34334334335,18.6498,36.7359,bicycle
33,43343.34334334335,35.0962,13.9589,car
34,43343.34334334335,11.1546,26.3816,tricycle
8,43343.34334334335,43.506,7.5177,car
26,43443.44344344345,47.9229,18.382,motorcycle
3,43443.44344344345,50.1503,24.331,bus
30,43443.44344344345,7.0303,10.1745,bicycle
31,43443.44344344345,8.0852,13.7033,bicycle
32,43443.44344344345,18.6404,37.09,bicycle
33,43443.44344344345,36.0038,13.9609,car
34,43443.44344344345,11.1567,26.0623,tricycle
8,43443.44344344345,43.506,7.5177,car
26,43543.54354354355,48.1357,18.2706,motorcycle
3,43543.54354354355,50.1503,24.331,bus
30,43543.54354354355,7.0668,9.8206,bicycle
31,43543.54354354355,8.1209,13.5092,bicycle
32,43543.54354354355,18.6376,37.4337,bicycle
33,43543.54354354355,36.9162,13.9627,car
34,43543.54354354355,11.1577,25.7319,tricycle
8,43543.54354354355,43.506,7.5177,car
26,43643.64364364365,48.358,18.1595,motorcycle
3,43643.64364364365,50.1503,24.331,bus
30,43643.64364364365,7.1157,9.4685,bicycle
31,43643.64364364365,8.1801,13.2154,bicycle
32,43643.64364364365,18.6353,37.7753,bicycle
33,43643.64364364365,37.8329,13.9647,car
34,43643.64364364365,11.1573,25.4012,tricycle
8,43643.64364364365,43.506,7.5177,car
26,43743.74374374375,48.5694,18.0559,motorcycle
3,43743.74374374375,50.1503,24.331,bus
30,43743.74374374375,7.1641,9.1657,bicycle
31,43743.74374374375,8.2082,12.975,bicycle
32,43743.74374374375,18.6396,38.124,bicycle
33,43743.74374374375,38.7526,13.9662,car
34,43743.74374374375,11.15,25.0579,tricycle
8,43743.74374374375,43.506,7.5177,car
26,43843.843843843846,48.7819,17.9513,motorcycle
3,43843.843843843846,50.1503,24.331,bus
30,43843.843843843846,7.2065,8.8441,bicycle
31,43843.843843843846,8.2384,12.716,bicycle
33,43843.843843843846,39.6743,13.9666,car
34,43843.843843843846,11.1409,24.7056,tricycle
8,43843.843843843846,43.506,7.5177,car
26,43943.943943943945,48.9909,17.8561,motorcycle
3,43943.943943943945,50.1503,24.331,bus
30,43943.943943943945,7.2451,8.5263,bicycle
31,43943.943943943945,8.265,12.4428,bicycle
33,43943.943943943945,40.5978,13.966,car
34,43943.943943943945,11.1332,24.34,tricycle
8,43943.943943943945,43.506,7.5177,car
26,44044.04404404404,49.2123,17.7622,motorcycle
3,44044.04404404404,50.1503,24.331,bus
30,44044.04404404404,7.2829,8.2064,bicycle
31,44044.04404404404,8.2843,12.1755,bicycle
33,44044.04404404404,41.523,13.9652,car
34,44044.04404404404,11.1266,23.9624,tricycle
8,44044.04404404404,43.506,7.5177,car
26,44144.14414414414,49.4455,17.6728,motorcycle
3,44144.14414414414,50.1503,24.331,bus
30,44144.14414414414,7.3137,7.8922,bicycle
31,44144.14414414414,8.2992,11.9121,bicycle
