local_time,weekday_Mon0,volume_vehicles_per_hour,weather_labels,temperature_C
2018-03-11 16:00,6,4242.0,Haze;Mist,2.21
2018-03-11 17:00,6,4068.0,Mist,2.0
2018-03-11 18:00,6,3571.0,Mist,1.93
2018-03-11 19:00,6,2939.0,Haze;Mist,1.93
2018-03-11 20:00,6,2546.0,Haze;Mist,1.57
2018-03-11 21:00,6,2118.0,Mist,1.2
2018-03-11 22:00,6,1523.0,Clouds,1.06
2018-03-11 23:00,6,1000.0,Clouds,0.67
2018-03-12 00:00,0,528.0,Clouds,-0.27
2018-03-12 01:00,0,360.0,Clear,-1.13
2018-03-12 02:00,0,228.0,Clear,-2.13
2018-03-12 03:00,0,356.0,Mist,-3.0
2018-03-12 04:00,0,851.0,Clear,-4.0
2018-03-12 05:00,0,2742.0,Clear,-4.33
2018-03-12 06:00,0,5331.0,Clear,-4.86
2018-03-12 07:00,0,6336.0,Clear,-5.72
2018-03-12 08:00,0,5668.0,Clear,-6.0
2018-03-12 09:00,0,4693.0,Clear,-5.65
2018-03-12 10:00,0,4213.0,Clear,-3.51
2018-03-12 11:00,0,4265.0,Clear,-1.41
2018-03-12 12:00,0,4666.0,Clear,0.14
2018-03-12 13:00,0,4748.0,Clear,2.0
2018-03-12 14:00,0,4554.0,Clear,3.0
2018-03-12 15:00,0,5784.0,Clear,3.57
2018-03-12 16:00,0,6655.0,Clear,3.66
2018-03-12 17:00,0,6001.0,Clear,3.93
2018-03-12 18:00,0,4388.0,Clear,3.85
2018-03-12 19:00,0,3346.0,Clear,3.2
2018-03-12 20:00,0,2806.0,Clouds,1.79
2018-03-12 21:00,0,2301.0,Clouds,0.86
2018-03-12 22:00,0,2592.0,Clear,-0.13
2018-03-12 23:00,0,2003.0,Clear,-0.5
2018-03-13 00:00,1,666.0,Clear,-1.2
2018-03-13 01:00,1,414.0,Clear,-1.86
2018-03-13 02:00,1,301.0,Clear,-2.4
2018-03-13 03:00,1,380.0,Clear,-3.0
2018-03-13 04:00,1,865.0,Clear,-4.0
2018-03-13 05:00,1,2872.0,Clear,-4.21
2018-03-13 06:00,1,5420.0,Clear,-4.86
2018-03-13 07:00,1,6404.0,Clear,-5.5
2018-03-13 08:00,1,5880.0,Clouds,-6.07
2018-03-13 09:00,1,5093.0,Clear,-6.0
2018-03-13 10:00,1,4410.0,Clouds,-3.94
2018-03-13 11:00,1,4591.0,Clear,-2.64
2018-03-13 12:00,1,4749.0,Clouds,-1.27
2018-03-13 13:00,1,5062.0,Clear,-0.54
2018-03-13 14:00,1,5187.0,Clouds,0.4
2018-03-13 15:00,1,5895.0,Clear,0.71
2018-03-13 16:00,1,6366.0,Clear,1.46
2018-03-13 17:00,1,5413.0,Clear,1.78
2018-03-13 18:00,1,4470.0,Clear,1.93
2018-03-13 19:00,1,3436.0,Clear,1.43
2018-03-13 20:00,1,2933.0,Clear,0.29
2018-03-13 21:00,1,2736.0,Clear,-0.73
2018-03-13 22:00,1,3761.0,Clear,-1.4
2018-03-13 23:00,1,1287.0,Clear,-2.0
2018-03-14 00:00,2,665.0,Clear,-2.86
2018-03-14 01:00,2,340.0,Clear,-3.33
2018-03-14 02:00,2,285.0,Clear,-3.67
2018-03-14 03:00,2,378.0,Clear,-4.07
2018-03-14 04:00,2,903.0,Clear,-4.5
2018-03-14 05:00,2,2785.0,Clear,-5.28
2018-03-14 06:00,2,5526.0,Clear,-5.8
2018-03-14 07:00,2,6542.0,Clear,-6.0
2018-03-14 08:00,2,5854.0,Clear,-5.4
2018-03-14 09:00,2,5312.0,Clouds,-4.47
2018-03-14 10:00,2,4511.0,Clear,-2.08
2018-03-14 11:00,2,4825.0,Clear,0.4
2018-03-14 12:00,2,4908.0,Clear,2.28
2018-03-14 13:00,2,5044.0,Clear,3.43
2018-03-14 14:00,2,5251.0,Clear,4.53
2018-03-14 15:00,2,5906.0,Clear,5.47
2018-03-14 16:00,2,6789.0,Clear,6.53
2018-03-14 17:00,2,6137.0,Clouds,6.73
2018-03-14 18:00,2,4718.0,Clear,6.8
2018-03-14 19:00,2,3426.0,Clear,6.2
2018-03-14 20:00,2,3115.0,Clear,4.81
2018-03-14 21:00,2,2507.0,Clear,3.08
2018-03-14 22:00,2,1810.0,Clear,1.79
2018-03-14 23:00,2,1094.0,Clear,0.8
2018-03-15 00:00,3,577.0,Clear,0.14
2018-03-15 01:00,3,354.0,Clear,0.38
2018-03-15 02:00,3,259.0,Clear,-0.5
2018-03-15 04:00,3,910.0,Mist,-1.78
2018-03-15 05:00,3,2797.0,Mist,-2.14
2018-03-15 06:00,3,4965.0,Clear,-2.38
2018-03-15 07:00,3,6537.0,Clear,-3.21
2018-03-15 08:00,3,5907.0,Clear,-3.29
2018-03-15 09:00,3,5177.0,Clear,-2.6
2018-03-15 10:00,3,4675.0,Clear,-1.62
2018-03-15 11:00,3,4905.0,Clear,-1.0
2018-03-15 12:00,3,5113.0,Clear,-0.07
2018-03-15 13:00,3,5165.0,Clear,0.8
2018-03-15 14:00,3,5448.0,Clear,1.5
2018-03-15 15:00,3,5960.0,Clear,2.0
2018-03-15 16:00,3,6586.0,Clear,2.57
2018-03-15 17:00,3,6279.0,Clear,2.78
2018-03-15 18:00,3,4771.0,Clear,2.27
2018-03-15 19:00,3,3503.0,Clear,1.67
2018-03-15 20:00,3,3093.0,Clear,0.4
2018-03-15 21:00,3,2685.0,Clear,-0.42
2018-03-15 22:00,3,2157.0,Haze,-1.21
2018-03-15 23:00,3,1205.0,Haze,-1.92
2018-03-16 00:00,4,661.0,Haze,-2.14
2018-03-16 01:00,4,386.0,Haze,-2.77
2018-03-16 02:00,4,287.0,Haze,-4.4
2018-03-16 04:00,4,793.0,Haze,-5.13
2018-03-16 05:00,4,2731.0,Haze,-5.07
2018-03-16 06:00,4,4997.0,Haze,-5.78
2018-03-16 07:00,4,6242.0,Haze,-6.42
2018-03-16 08:00,4,5574.0,Clouds,-6.42
2018-03-16 09:00,4,4900.0,Clear,-5.53
2018-03-16 10:00,4,4578.0,Clouds,-3.15
2018-03-16 11:00,4,5056.0,Clear,-1.79
2018-03-16 12:00,4,5381.0,Clouds,-0.54
2018-03-16 13:00,4,5398.0,Clear,0.69
2018-03-16 14:00,4,5594.0,Clouds,2.0
2018-03-16 15:00,4,5999.0,Clouds,3.0
2018-03-16 16:00,4,6607.0,Clouds,3.57
2018-03-16 17:00,4,6023.0,Clear,3.54
2018-03-16 18:00,4,4952.0,Clear,3.23
2018-03-16 19:00,4,4004.0,Clear,2.65
2018-03-16 20:00,4,3503.0,Clear,1.36
2018-03-16 21:00,4,3111.0,Clear,0.07
2018-03-16 22:00,4,3079.0,Clear,-1.06
2018-03-16 23:00,4,1903.0,Clear,-0.92
2018-03-17 00:00,5,1125.0,Clear,-0.3
2018-03-17 01:00,5,621.0,Clear,-0.85
2018-03-17 02:00,5,498.0,Clear,-1.57
2018-03-17 03:00,5,386.0,Clear,-2.28
2018-03-17 04:00,5,391.0,Clear,-3.86
2018-03-17 05:00,5,681.0,Clear,-4.35
2018-03-17 06:00,5,1167.0,Clear,-5.19
2018-03-17 07:00,5,1895.0,Clear,-5.86
2018-03-17 08:00,5,3095.0,Clear,-6.39
2018-03-17 09:00,5,3956.0,Clear,-4.74
2018-03-17 10:00,5,4651.0,Clear,-1.65
2018-03-17 11:00,5,5278.0,Clear,1.07
2018-03-17 12:00,5,5798.0,Clear,3.2
2018-03-17 13:00,5,5686.0,Clear,4.94
2018-03-17 14:00,5,5616.0,Clear,5.93
2018-03-17 15:00,5,5217.0,Clear,7.07
2018-03-17 16:00,5,4708.0,Clear,7.71
2018-03-17 17:00,5,4954.0,Clear,7.57
2018-03-17 18:00,5,4595.0,Clear,7.87
2018-03-17 19:00,5,3918.0,Clear,7.5
2018-03-17 20:00,5,3534.0,Clear,4.5
2018-03-17 21:00,5,3351.0,Clear,2.8
2018-03-17 22:00,5,3739.0,Clear,0.58
2018-03-17 23:00,5,2596.0,Clear,-0.4
2018-03-18 00:00,6,1642.0,Clear,-1.78
2018-03-18 01:00,6,1075.0,Clear,-2.85
2018-03-18 02:00,6,719.0,Clear,-3.39
2018-03-18 03:00,6,417.0,Clear,-3.99
2018-03-18 04:00,6,321.0,Clear,-4.46
2018-03-18 05:00,6,439.0,Clear,-4.66
2018-03-18 06:00,6,761.0,Clear,-4.93
2018-03-18 07:00,6,1020.0,Clouds,-4.93
2018-03-18 08:00,6,1840.0,Clouds,-5.06
2018-03-18 09:00,6,2776.0,Clouds,-2.6
2018-03-18 10:00,6,3658.0,Clouds,-0.53
2018-03-18 11:00,6,4175.0,Clouds,1.5
2018-03-18 12:00,6,4575.0,Clouds,3.14
2018-03-18 13:00,6,4713.0,Clouds,4.34
2018-03-18 14:00,6,4783.0,Clouds,5.0
2018-03-18 15:00,6,4797.0,Clouds,5.2
2018-03-18 16:00,6,4727.0,Clouds,5.0
2018-03-18 17:00,6,4649.0,Clouds,5.07
2018-03-18 18:00,6,3868.0,Clouds,5.14
2018-03-18 19:00,6,3174.0,Clouds,4.28
2018-03-18 20:00,6,2692.0,Clouds,3.64
2018-03-18 21:00,6,2068.0,Clouds,3.46
2018-03-18 22:00,6,1560.0,Clouds,3.14
2018-03-18 23:00,6,966.0,Clouds,3.0
2018-03-19 00:00,0,540.0,Clouds,2.57
2018-03-19 01:00,0,293.0,Haze,2.69
2018-03-19 02:00,0,254.0,Clouds,2.07
2018-03-19 03:00,0,348.0,Clouds,2.15
2018-03-19 04:00,0,819.0,Clouds,1.66
2018-03-19 05:00,0,2788.0,Clouds,1.0
2018-03-19 06:00,0,5370.0,Clouds,0.93
2018-03-19 07:00,0,6710.0,Clouds,0.22
2018-03-19 08:00,0,5983.0,Clear,-0.07
2018-03-19 09:00,0,4958.0,Clouds,-0.07
2018-03-19 10:00,0,4320.0,Clouds,0.8
2018-03-19 11:00,0,4551.0,Clouds,1.46
2018-03-19 12:00,0,4636.0,Clouds,2.49
2018-03-19 13:00,0,4712.0,Clouds,3.07
2018-03-19 14:00,0,4974.0,Clouds,4.19
2018-03-19 15:00,0,5694.0,Clear,4.67
2018-03-19 16:00,0,6470.0,Clouds,5.0
2018-03-19 17:00,0,5955.0,Clouds,5.01
2018-03-19 18:00,0,4314.0,Clouds,4.54
2018-03-19 19:00,0,3201.0,Clouds,3.74
2018-03-19 20:00,0,2582.0,Clouds,3.0
2018-03-19 21:00,0,2628.0,Clouds,2.2
2018-03-19 22:00,0,3231.0,Clouds,1.6
2018-03-19 23:00,0,1086.0,Clouds,1.07
2018-03-20 00:00,1,556.0,Clouds,0.4
2018-03-20 01:00,1,337.0,Clouds,0.2
2018-03-20 02:00,1,247.0,Clouds,-0.6
2018-03-20 03:00,1,353.0,Clouds,-0.73
2018-03-20 04:00,1,885.0,Clouds,-1.4
2018-03-20 05:00,1,2867.0,Clouds,-1.53
2018-03-20 06:00,1,5619.0,Snow,-1.8
2018-03-20 07:00,1,6426.0,Snow,-2.14
2018-03-20 08:00,1,5876.0,Snow,-2.79
2018-03-20 09:00,1,5130.0,Mist;Snow,-2.47
2018-03-20 10:00,1,4406.0,Haze;Mist;Snow,-2.07
2018-03-20 11:00,1,4427.0,Mist;Snow,-2.07
2018-03-20 12:00,1,4600.0,Mist;Snow,-1.79
2018-03-20 13:00,1,4696.0,Mist;Snow,-1.07
2018-03-20 14:00,1,4958.0,Drizzle;Haze;Mist;Rain;Snow,-0.94
2018-03-20 15:00,1,5690.0,Haze;Mist;Rain;Snow,-0.86
2018-03-20 16:00,1,6609.0,Haze;Snow,-0.69
2018-03-20 17:00,1,6097.0,Haze;Snow,-0.69
2018-03-20 18:00,1,4569.0,Snow,-0.93
2018-03-20 19:00,1,3098.0,Mist;Snow,-1.15
2018-03-20 20:00,1,2741.0,Haze;Mist;Snow,-1.54
2018-03-20 21:00,1,2517.0,Haze;Mist;Snow,-1.93
2018-03-20 22:00,1,1621.0,Haze;Snow,-2.2
2018-03-20 23:00,1,1062.0,Clear,-3.21
2018-03-21 00:00,2,578.0,Clear,-3.71
2018-03-21 01:00,2,335.0,Clear,-4.0
2018-03-21 02:00,2,261.0,Clear,-4.6
2018-03-21 03:00,2,353.0,Mist,-5.14
2018-03-21 04:00,2,893.0,Mist,-5.36
2018-03-21 05:00,2,2950.0,Mist,-5.71
2018-03-21 06:00,2,5538.0,Mist,-5.93
2018-03-21 07:00,2,6840.0,Clouds,-5.5
2018-03-21 08:00,2,6218.0,Mist;Snow,-4.69
2018-03-21 09:00,2,5356.0,Mist;Snow,-3.86
2018-03-21 10:00,2,4551.0,Snow,-3.07
2018-03-21 11:00,2,4807.0,Snow,-1.93
2018-03-21 12:00,2,4993.0,Clouds,-0.47
2018-03-21 13:00,2,4879.0,Clouds,0.5
2018-03-21 14:00,2,5173.0,Clouds,1.07
2018-03-21 15:00,2,5863.0,Clouds,2.0
2018-03-21 16:00,2,6790.0,Clouds,2.36
2018-03-21 17:00,2,6310.0,Clouds,2.43
2018-03-21 18:00,2,4591.0,Clouds,2.34
2018-03-21 19:00,2,3493.0,Clouds,2.13
2018-03-21 20:00,2,2991.0,Clouds,1.72
2018-03-21 21:00,2,2592.0,Clouds,1.43
2018-03-21 22:00,2,1664.0,Clouds,1.31
2018-03-21 23:00,2,1093.0,Clouds,0.93
2018-03-22 00:00,3,609.0,Clouds,0.85
2018-03-22 01:00,3,346.0,Clouds,0.21
2018-03-22 02:00,3,228.0,Clouds,0.46
2018-03-22 03:00,3,330.0,Clouds,0.39
2018-03-22 04:00,3,868.0,Clouds,-0.14
2018-03-22 05:00,3,2903.0,Clouds,-0.07
2018-03-22 06:00,3,5530.0,Clouds,0.08
2018-03-22 07:00,3,6833.0,Clouds,0.16
2018-03-22 08:00,3,6206.0,Clouds,-0.21
2018-03-22 09:00,3,5222.0,Haze,0.21
2018-03-22 10:00,3,4573.0,Haze,0.86
2018-03-22 11:00,3,5059.0,Haze,1.71
2018-03-22 12:00,3,5162.0,Clouds,2.64
2018-03-22 13:00,3,5165.0,Clouds,3.47
2018-03-22 14:00,3,5386.0,Clouds,4.07
2018-03-22 15:00,3,5963.0,Clouds,4.47
2018-03-22 16:00,3,6918.0,Clouds,5.0
2018-03-22 17:00,3,6374.0,Clouds,5.14
2018-03-22 18:00,3,4694.0,Clouds,5.28
2018-03-22 19:00,3,3737.0,Clear,5.15
2018-03-22 20:00,3,3510.0,Clear,3.65
2018-03-22 21:00,3,2896.0,Clear,1.74
2018-03-22 22:00,3,2298.0,Clear,0.21
2018-03-22 23:00,3,1235.0,Clear,-0.86
2018-03-23 00:00,4,645.0,Clear,-2.15
2018-03-23 01:00,4,379.0,Clear,-2.57
2018-03-23 02:00,4,285.0,Clear,-2.99
2018-03-23 03:00,4,382.0,Mist,-3.28
2018-03-23 04:00,4,800.0,Clear,-4.07
2018-03-23 05:00,4,2744.0,Clear,-4.19
2018-03-23 06:00,4,5245.0,Clear,-3.99
2018-03-23 07:00,4,6407.0,Clear,-3.53
2018-03-23 08:00,4,5885.0,Clouds,-3.13
2018-03-23 09:00,4,5294.0,Clouds,-0.79
2018-03-23 10:00,4,4876.0,Clear,0.92
2018-03-23 11:00,4,5230.0,Clouds,2.28
2018-03-23 12:00,4,5405.0,Clouds,3.07
2018-03-23 13:00,4,5369.0,Clouds,3.5
2018-03-23 14:00,4,5525.0,Clouds,3.78
2018-03-23 15:00,4,6042.0,Clear,4.07
2018-03-23 16:00,4,6712.0,Clouds,4.53
2018-03-23 17:00,4,6248.0,Clouds,4.21
2018-03-23 18:00,4,5041.0,Clouds,4.21
2018-03-23 19:00,4,4067.0,Clouds,3.6
2018-03-23 20:00,4,3229.0,Clouds,3.2
2018-03-23 21:00,4,2915.0,Thunderstorm,3.0
2018-03-23 22:00,4,2928.0,Clouds,2.71
2018-03-23 23:00,4,2932.0,Clouds,2.67
2018-03-24 00:00,5,1453.0,Clouds,2.53
2018-03-24 01:00,5,950.0,Clouds,2.27
2018-03-24 08:00,5,3049.0,Clouds,-1.73
2018-03-24 09:00,5,3912.0,Clouds,-2.0
2018-03-24 10:00,5,4466.0,Clouds,-1.67
2018-03-24 11:00,5,6006.0,Clouds,-0.79
2018-03-24 12:00,5,6470.0,Clear,-0.22
2018-03-24 13:00,5,5148.0,Clear,1.07
2018-03-24 14:00,5,4994.0,Clear,2.07
2018-03-24 15:00,5,5019.0,Clear,2.71
2018-03-24 16:00,5,4874.0,Clear,3.21
2018-03-24 17:00,5,4787.0,Clear,3.93
2018-03-24 18:00,5,4511.0,Clear,4.17
2018-03-24 19:00,5,3788.0,Clear,3.85
2018-03-24 20:00,5,3044.0,Clear,2.34
2018-03-24 21:00,5,3602.0,Clouds,2.2
2018-03-24 22:00,5,4409.0,Clouds,0.93
2018-03-24 23:00,5,2104.0,Clear,0.65
2018-03-25 00:00,6,1324.0,Clear,0.36
2018-03-25 01:00,6,795.0,Clear,-0.14
2018-03-25 02:00,6,658.0,Clear,-0.36
2018-03-25 03:00,6,340.0,Clear,-0.93
2018-03-25 04:00,6,274.0,Clear,-1.07
2018-03-25 05:00,6,440.0,Clouds,-1.28
2018-03-25 06:00,6,771.0,Clouds,-1.5
2018-03-25 07:00,6,1158.0,Clouds,-1.78
2018-03-25 08:00,6,1847.0,Clouds,-2.0
2018-03-25 09:00,6,2788.0,Clear,-1.64
2018-03-25 10:00,6,3617.0,Clear,-0.79
2018-03-25 11:00,6,3939.0,Clear,0.47
2018-03-25 12:00,6,4628.0,Clouds,1.57
2018-03-25 13:00,6,4615.0,Clouds,2.92
2018-03-25 14:00,6,4447.0,Clouds,3.93
2018-03-25 15:00,6,4447.0,Clouds,4.86
2018-03-25 16:00,6,4540.0,Clouds,5.72
2018-03-25 17:00,6,4345.0,Clouds,5.71
2018-03-25 18:00,6,3799.0,Clouds,5.33
2018-03-25 19:00,6,2980.0,Clouds,5.33
2018-03-25 20:00,6,2784.0,Clouds,4.67
2018-03-25 21:00,6,3967.0,Clouds,4.26
2018-03-25 22:00,6,1794.0,Clouds,4.2
2018-03-25 23:00,6,984.0,Clouds,4.13
2018-03-26 00:00,0,518.0,Clouds,4.0
2018-03-26 01:00,0,325.0,Clouds,3.8
2018-03-26 02:00,0,248.0,Snow,3.5
2018-03-26 03:00,0,336.0,Mist;Snow,2.41
2018-03-26 04:00,0,851.0,Clouds,-1.02
2018-03-26 05:00,0,2625.0,Mist;Snow,0.0
2018-03-26 06:00,0,5213.0,Rain;Snow,0.08
2018-03-26 07:00,0,6382.0,Snow,0.07
2018-03-26 08:00,0,5654.0,Clouds,0.0
2018-03-26 09:00,0,4843.0,Clouds,0.13
2018-03-26 10:00,0,4129.0,Clouds,0.43
2018-03-26 11:00,0,4370.0,Rain,1.26
2018-03-26 12:00,0,4562.0,Clouds,1.8
2018-03-26 13:00,0,4661.0,Clouds,1.93
2018-03-26 14:00,0,4992.0,Rain;Snow,2.13
2018-03-26 15:00,0,5494.0,Rain,2.27
2018-03-26 16:00,0,6402.0,Drizzle;Rain,2.15
2018-03-26 17:00,0,5956.0,Drizzle;Rain;Snow,1.86
2018-03-26 18:00,0,4041.0,Drizzle;Mist;Rain,1.36
2018-03-26 19:00,0,3000.0,Mist;Rain;Snow,1.21
2018-03-26 20:00,0,2500.0,Drizzle;Mist;Rain,1.07
2018-03-26 21:00,0,2012.0,Drizzle;Mist;Rain;Snow,0.93
2018-03-26 22:00,0,1413.0,Mist;Rain,0.93
2018-03-26 23:00,0,877.0,Drizzle;Mist;Rain,1.0
2018-03-27 00:00,1,516.0,Drizzle;Haze;Mist;Rain,0.93
2018-03-27 01:00,1,313.0,Drizzle;Fog;Haze;Mist,1.0
2018-03-27 02:00,1,249.0,Mist,0.85
2018-03-27 03:00,1,344.0,Mist,0.79
2018-03-27 04:00,1,879.0,Mist,0.85
2018-03-27 05:00,1,2781.0,Mist,0.77
2018-03-27 06:00,1,5421.0,Mist,0.77
2018-03-27 07:00,1,6696.0,Haze;Mist,0.69
2018-03-27 08:00,1,5970.0,Haze;Mist,0.69
2018-03-27 09:00,1,5088.0,Haze;Mist,0.79
2018-03-27 10:00,1,4388.0,Mist,0.93
2018-03-27 11:00,1,4466.0,Clouds,1.14
2018-03-27 12:00,1,5025.0,Mist,1.5
2018-03-27 13:00,1,4793.0,Clouds,2.28
2018-03-27 14:00,1,5374.0,Clouds,3.5
2018-03-27 15:00,1,5801.0,Clouds,4.66
2018-03-27 16:00,1,6868.0,Clouds,6.13
2018-03-27 17:00,1,6139.0,Clear,7.53
2018-03-27 18:00,1,4715.0,Clear,7.85
2018-03-27 19:00,1,3441.0,Clear,7.92
2018-03-27 20:00,1,2952.0,Clear,6.58
2018-03-27 21:00,1,2415.0,Clear,4.4
2018-03-27 22:00,1,2058.0,Clear,3.33
2018-03-27 23:00,1,1060.0,Clear,2.53
2018-03-28 00:00,2,600.0,Clear,1.64
2018-03-28 01:00,2,380.0,Haze,1.5
2018-03-28 02:00,2,263.0,Mist,0.6
2018-03-28 03:00,2,352.0,Mist,0.07
2018-03-28 04:00,2,859.0,Mist,-0.29
2018-03-28 05:00,2,2825.0,Haze;Mist,-0.2
2018-03-28 06:00,2,5355.0,Mist,-0.39
2018-03-28 07:00,2,6650.0,Mist,-0.53
2018-03-28 08:00,2,6014.0,Mist,-0.07
2018-03-28 09:00,2,5082.0,Mist,1.66
2018-03-28 10:00,2,4655.0,Mist,3.57
2018-03-28 11:00,2,4775.0,Clouds,6.46
2018-03-28 12:00,2,5066.0,Clouds,7.79
2018-03-28 13:00,2,5197.0,Clouds,8.66
2018-03-28 14:00,2,5484.0,Clouds,9.29
2018-03-28 15:00,2,5938.0,Clouds,9.53
2018-03-28 16:00,2,6988.0,Clouds,9.33
2018-03-28 17:00,2,6540.0,Drizzle;Rain,8.35
2018-03-28 18:00,2,4918.0,Clouds,8.2
2018-03-28 19:00,2,3392.0,Clouds,7.33
2018-03-28 20:00,2,3105.0,Clouds,5.93
2018-03-28 21:00,2,2616.0,Clouds,4.46
2018-03-28 22:00,2,1736.0,Clear,3.23
2018-03-28 23:00,2,1132.0,Clear,2.15
2018-03-29 00:00,3,553.0,Clear,0.34
2018-03-29 01:00,3,354.0,Clear,-0.73
2018-03-29 03:00,3,353.0,Clear,-2.33
2018-03-29 04:00,3,859.0,Clear,-2.93
2018-03-29 05:00,3,2804.0,Clear,-3.67
2018-03-29 06:00,3,5405.0,Clear,-4.33
2018-03-29 07:00,3,6460.0,Clouds,-4.8
2018-03-29 08:00,3,6002.0,Clear,-5.0
2018-03-29 09:00,3,4995.0,Clouds,-4.0
2018-03-29 10:00,3,4579.0,Clouds,-3.14
2018-03-29 11:00,3,5058.0,Clear,-2.27
2018-03-29 12:00,3,5252.0,Clear,-1.07
2018-03-29 13:00,3,5338.0,Clear,-0.15
2018-03-29 14:00,3,5562.0,Clouds,1.33
2018-03-29 15:00,3,6040.0,Snow,2.21
2018-03-29 16:00,3,6573.0,Clouds,3.28
2018-03-29 17:00,3,6034.0,Clouds,3.73
2018-03-29 18:00,3,5050.0,Clear,4.15
2018-03-29 19:00,3,3656.0,Clear,3.54
2018-03-29 20:00,3,3373.0,Clear,2.43
2018-03-29 21:00,3,3584.0,Clear,1.15
2018-03-29 22:00,3,3691.0,Clear,-0.26
2018-03-29 23:00,3,1484.0,Clear,-0.35
2018-03-30 00:00,4,817.0,Clear,-0.85
2018-03-30 01:00,4,413.0,Clear,-1.22
2018-03-30 02:00,4,329.0,Clear,-1.93
2018-03-30 03:00,4,359.0,Clear,-3.06
2018-03-30 04:00,4,749.0,Clear,-3.5
2018-03-30 05:00,4,2367.0,Clear,-4.0
2018-03-30 06:00,4,4463.0,Clear,-4.26
2018-03-30 07:00,4,5449.0,Clouds,-4.6
2018-03-30 08:00,4,5227.0,Clouds,-4.14
2018-03-30 09:00,4,4964.0,Clouds,-2.41
2018-03-30 10:00,4,4892.0,Snow,-0.47
2018-03-30 11:00,4,5350.0,Snow,1.12
2018-03-30 12:00,4,5783.0,Snow,2.49
2018-03-30 13:00,4,5589.0,Snow,2.57
2018-03-30 14:00,4,5713.0,Snow,3.28
2018-03-30 15:00,4,5936.0,Rain;Snow,2.85
2018-03-30 16:00,4,6137.0,Snow,2.4
2018-03-30 17:00,4,5289.0,Clouds,2.53
2018-03-30 18:00,4,4573.0,Clouds,2.07
2018-03-30 19:00,4,3604.0,Clouds,1.54
2018-03-30 20:00,4,3233.0,Clear,1.0
2018-03-30 21:00,4,3024.0,Clouds,0.14
2018-03-30 22:00,4,2358.0,Clouds,-0.2
2018-03-30 23:00,4,1685.0,Snow,-0.67
2018-03-31 00:00,5,963.0,Mist;Snow,-1.35
2018-03-31 01:00,5,580.0,Fog;Mist;Snow,-1.29
2018-03-31 02:00,5,485.0,Mist;Snow,-1.0
2018-03-31 03:00,5,386.0,Mist;Snow,-0.29
2018-03-31 04:00,5,352.0,Mist;Snow,-0.15
2018-03-31 05:00,5,588.0,Fog;Mist;Rain;Snow,-0.43
2018-03-31 06:00,5,1045.0,Mist;Rain;Snow,-1.43
2018-03-31 07:00,5,1556.0,Mist;Snow,-2.57
2018-03-31 08:00,5,2289.0,Snow,-3.22
2018-03-31 09:00,5,3092.0,Haze;Snow,-3.86
2018-03-31 10:00,5,3629.0,Snow,-4.2
2018-03-31 11:00,5,4051.0,Haze,-4.79
2018-03-31 12:00,5,4348.0,Clouds,-4.31
2018-03-31 13:00,5,4337.0,Clouds,-3.85
2018-03-31 14:00,5,4548.0,Clear,-3.46
2018-03-31 15:00,5,4400.0,Clouds,-3.46
2018-03-31 16:00,5,4222.0,Clear,-3.46
2018-03-31 17:00,5,4155.0,Clouds,-3.31
2018-03-31 18:00,5,3993.0,Clouds,-4.14
2018-03-31 19:00,5,3333.0,Clear,-5.21
2018-03-31 20:00,5,2910.0,Clear,-6.57
2018-03-31 21:00,5,2761.0,Clear,-7.93
2018-03-31 22:00,5,2695.0,Clear,-8.84
2018-03-31 23:00,5,1771.0,Clear,-10.0
2018-04-01 00:00,6,1128.0,Clear,-10.5
2018-04-01 01:00,6,652.0,Clear,-11.0
2018-04-01 02:00,6,520.0,Clear,-11.36
2018-04-01 03:00,6,313.0,Clear,-11.43
2018-04-01 04:00,6,249.0,Clear,-11.5
2018-04-01 05:00,6,426.0,Clear,-11.93
2018-04-01 06:00,6,751.0,Clear,-12.08
2018-04-01 07:00,6,978.0,Clear,-12.16
2018-04-01 08:00,6,1718.0,Clear,-11.93
2018-04-01 09:00,6,2444.0,Clear,-10.29
2018-04-01 10:00,6,3306.0,Clear,-8.78
2018-04-01 11:00,6,3641.0,Clear,-7.32
2018-04-01 12:00,6,3964.0,Clear,-5.86
2018-04-01 13:00,6,4043.0,Clear,-4.36
2018-04-01 14:00,6,3996.0,Clear,-3.22
2018-04-01 15:00,6,4102.0,Clear,-2.36
2018-04-01 16:00,6,4679.0,Clouds,-1.47
2018-04-01 17:00,6,4569.0,Clear,-1.33
2018-04-01 18:00,6,4424.0,Clouds,-1.2
2018-04-01 19:00,6,3892.0,Clear,-1.46
2018-04-01 20:00,6,3320.0,Clear,-2.07
2018-04-01 21:00,6,2545.0,Clear,-3.2
2018-04-01 22:00,6,1682.0,Clear,-3.57
2018-04-01 23:00,6,952.0,Clear,-4.57
2018-04-02 00:00,0,543.0,Clear,-5.23
2018-04-02 01:00,0,311.0,Clear,-5.46
2018-04-02 02:00,0,246.0,Clear,-6.23
2018-04-02 03:00,0,352.0,Clear,-6.16
2018-04-02 04:00,0,807.0,Clear,-6.54
2018-04-02 05:00,0,2683.0,Clear,-7.08
2018-04-02 06:00,0,5147.0,Clear,-7.16
2018-04-02 07:00,0,6148.0,Clouds,-7.42
2018-04-02 08:00,0,5557.0,Clouds,-6.58
2018-04-02 09:00,0,4776.0,Clouds,-3.63
